sample,condition,gene,normalized_counts
ana6,ana,FAM3B,6.93192590234096
ana6,ana,UMODL1-AS1,5.86547576351927
ana6,ana,RSPH14,23.9951281234879
ana6,ana,Z95115.1,7.99837604116264
ana6,ana,AC004832.1,42.1247804834566
ana6,ana,RIBC2,126.907566519781
ana6,ana,LINC01589,6.39870083293012
ana6,ana,SYCE3,2.66612534705421
ana6,ana,FAM104B,87.9821364527891
ana6,ana,SLC16A2,50.6563815940301
ana6,ana,PIH1D3,83.7163358975023
ana6,ana,AKAP14,210.623902417283
ana6,ana,AC244090.1,94.9140623551301
fuso1,fuso,C1orf158,118.082379126148
fuso1,fuso,RCAN3AS,26.4857672806314
fuso1,fuso,ZSCAN20,3.31072091007892
fuso1,fuso,POU3F1,15.4500309137016
fuso1,fuso,FAM183A,1176.40949671471
fuso1,fuso,TCTEX1D4,251.614789165998
fuso1,fuso,AL358075.2,11.0357363669297
fuso1,fuso,C1orf87,99.3216273023677
fuso1,fuso,TCTEX1D1,219.611153701902
fuso1,fuso,C1orf141,111.46093730599
fuso1,fuso,C1orf194,1771.23568689222
fuso1,fuso,PIFO,1579.21387410765
fuso1,fuso,TSPAN2,29.7964881907103
fuso1,fuso,LINC01765,78.3537282052012
fuso1,fuso,RIIAD1,309.000618274033
fuso1,fuso,C1orf189,93.8037591189028
fuso1,fuso,AL451085.1,37.5215036475611
fuso1,fuso,PPOX,113.668084579376
fuso1,fuso,CFAP126,525.301051065856
fuso1,fuso,HSPA6,879.548188444301
fuso1,fuso,ANKRD45,118.082379126148
fuso1,fuso,APOBEC4,71.7322863850433
fuso1,fuso,NIBAN1,143.464572770087
fuso1,fuso,LINC00467,118.082379126148
fuso1,fuso,NEK2,62.9036972914995
fuso1,fuso,AC096637.2,48.5572400144909
fuso1,fuso,SPATA17,303.482750090568
fuso1,fuso,CNIH3,40.8322245576401
fuso1,fuso,ACBD3-AS1,201.953975514814
fuso1,fuso,PTRHD1,160.018177320481
fuso1,fuso,FAM166C,22.0714727338595
fuso1,fuso,CCDC121,66.2144182015785
fuso1,fuso,CYP1B1,133.53241003985
fuso1,fuso,C2orf73,172.157487324104
fuso1,fuso,WDR54,551.786818346487
fuso1,fuso,DNAH6,456.879485590891
fuso1,fuso,TEKT4,88.2858909354379
fuso1,fuso,ECRG4,313.414912820805
fuso1,fuso,NPHP1,487.779547418295
fuso1,fuso,AC104653.1,11.0357363669297
fuso1,fuso,NEB,3.31072091007892
fuso1,fuso,AC013264.1,390.665067389313
fuso1,fuso,AC006994.2,51.8679609245698
fuso1,fuso,CATIP,104.839495485833
fuso1,fuso,LINC02832,19.8643254604735
fuso1,fuso,HDAC4-AS1,32.0036354640963
fuso1,fuso,SRGAP3-AS2,163.32889823056
fuso1,fuso,NDUFAF3,559.511833803338
fuso1,fuso,DNAH12,690.837096569802
fuso1,fuso,SNTN,1162.0630394377
fuso1,fuso,AC079848.2,16.5536045503946
fuso1,fuso,CFAP100,141.257425496701
fuso1,fuso,DZIP1L,192.021812784578
fuso1,fuso,ERICH6-AS1,67.3179918382714
fuso1,fuso,WDR49,215.19685915513
fuso1,fuso,LRRC34,167.743192777332
fuso1,fuso,LINC01014,41.935798194333
fuso1,fuso,HES1,669.869197472636
fuso1,fuso,LINC02265,33.1072091007892
fuso1,fuso,CFAP299,188.711091874499
fuso1,fuso,AC098487.1,26.4857672806314
fuso1,fuso,NUDT6,17.6571781870876
fuso1,fuso,LINC01091,17.6571781870876
fuso1,fuso,PLK4,16.5536045503946
fuso1,fuso,SPATA4,94.9073327555958
fuso1,fuso,TRIP13,72.8358600217363
fuso1,fuso,CAPSL,789.055150235477
fuso1,fuso,CDC20B,88.2858909354379
fuso1,fuso,PART1,33.1072091007892
fuso1,fuso,CENPK,47.4536663777979
fuso1,fuso,FAM169A,14.3464572770087
fuso1,fuso,ZNF474,102.632348212447
fuso1,fuso,AC010255.3,18.7607518237806
fuso1,fuso,NME5,510.954593788847
fuso1,fuso,C6orf52,75.0430072951223
fuso1,fuso,AL022068.1,104.839495485833
fuso1,fuso,LINC00240,84.975170025359
fuso1,fuso,ZSCAN16-AS1,99.3216273023677
fuso1,fuso,HCG14,15.4500309137016
fuso1,fuso,HSPA1A,4759.7130950568
fuso1,fuso,C6orf226,55.1786818346487
fuso1,fuso,RSPH9,619.104810184759
fuso1,fuso,SPATS1,33.1072091007892
fuso1,fuso,GSTA1,2140.93285518437
fuso1,fuso,IRAK1BP1,71.7322863850433
fuso1,fuso,BACH2,8.8285890935438
fuso1,fuso,FAM229B,858.580289347134
fuso1,fuso,LINC00326,27.5893409173244
fuso1,fuso,ADGB,197.539680968042
fuso1,fuso,AL355312.4,15.4500309137016
fuso1,fuso,DYNLT1,2597.81234077526
fuso1,fuso,AC013470.2,46.3500927411049
fuso1,fuso,PCLO,83.871596388666
fuso1,fuso,AC002451.1,20.9678990971665
fuso1,fuso,AC105446.1,71.7322863850433
fuso1,fuso,EFCAB10,294.654160997024
fuso1,fuso,IQUB,339.900680101436
fuso1,fuso,AC006333.2,39.7286509209471
fuso1,fuso,PIP,354.247137378445
fuso1,fuso,RARRES2,203.057549151507
fuso1,fuso,PPP1R42,179.882502780955
fuso1,fuso,AP001207.3,45.246519104412
fuso1,fuso,BAALC,94.9073327555958
fuso1,fuso,C9orf24,1714.95343142088
fuso1,fuso,FAM166B,118.082379126148
fuso1,fuso,SPAG8,96.0109063922888
fuso1,fuso,AL353770.4,25.3821936439384
fuso1,fuso,C9orf135,851.958847526976
fuso1,fuso,PSAT1,196.436107331349
fuso1,fuso,MORN5,699.665685663346
fuso1,fuso,SPACA9,296.86130827041
fuso1,fuso,C9orf116,1288.97400765739
fuso1,fuso,SFTA1P,9.93216273023677
fuso1,fuso,VIM-AS1,30.9000618274033
fuso1,fuso,SLC16A9,86.078743662052
fuso1,fuso,MRLN,49.6608136511838
fuso1,fuso,ANK3-DT,14.3464572770087
fuso1,fuso,CDK1,33.1072091007892
fuso1,fuso,CABCOCO1,228.439742795446
fuso1,fuso,DYDC2,380.732904659076
fuso1,fuso,ANKRD22,15.4500309137016
fuso1,fuso,INA,13.2428836403157
fuso1,fuso,CASC2,93.8037591189028
fuso1,fuso,CDKN1C,118.082379126148
fuso1,fuso,C11orf16,71.7322863850433
fuso1,fuso,C11orf74,375.215036475611
fuso1,fuso,MAJIN,16.5536045503946
fuso1,fuso,CNIH2,39.7286509209471
fuso1,fuso,KLHL35,2.20714727338595
fuso1,fuso,CCDC81,25.3821936439384
fuso1,fuso,DEUP1,56.2822554713417
fuso1,fuso,C11orf97,406.115098303015
fuso1,fuso,CFAP300,549.579671073101
fuso1,fuso,AP003307.1,9.93216273023677
fuso1,fuso,AP002008.4,22.0714727338595
fuso1,fuso,C11orf88,823.265932972959
fuso1,fuso,PIH1D2,270.375540989779
fuso1,fuso,CCDC153,382.940051932462
fuso1,fuso,SPA17,965.626932106353
fuso1,fuso,TP53AIP1,20.9678990971665
fuso1,fuso,MIR200CHG,84.975170025359
fuso1,fuso,ST8SIA1,25.3821936439384
fuso1,fuso,AC023157.3,62.9036972914995
fuso1,fuso,PRICKLE1,8.8285890935438
fuso1,fuso,AC008035.1,14.3464572770087
fuso1,fuso,CCDC65,239.475479162375
fuso1,fuso,GIHCG,212.989711881744
fuso1,fuso,TSPAN19,422.668702853409
fuso1,fuso,CFAP73,321.139928277656
fuso1,fuso,TEX26,189.814665511192
fuso1,fuso,KCNRG,62.9036972914995
fuso1,fuso,LMO7-AS1,20.9678990971665
fuso1,fuso,AL096870.8,33.1072091007892
fuso1,fuso,LINC02300,38.6250772842541
fuso1,fuso,AL136038.5,60.6965500181136
fuso1,fuso,PPP1R36,25.3821936439384
fuso1,fuso,ACYP1,219.611153701902
fuso1,fuso,FOS,1300.00974402432
fuso1,fuso,AL357093.2,792.365871145556
fuso1,fuso,CRIP1,2199.4222579291
fuso1,fuso,LINC02345,59.5929763814206
fuso1,fuso,DNAAF4,526.404624702549
fuso1,fuso,MNS1,627.933399278302
fuso1,fuso,AC027237.3,60.6965500181136
fuso1,fuso,AC023300.2,90.4930382088239
fuso1,fuso,CFAP161,67.3179918382714
fuso1,fuso,WDR93,66.2144182015785
fuso1,fuso,NHLRC4,56.2822554713417
fuso1,fuso,AC108134.4,113.668084579376
fuso1,fuso,SMIM22,1558.24597501048
fuso1,fuso,AC099518.4,18.7607518237806
fuso1,fuso,LINC01571,70.6287127483504
fuso1,fuso,AC007906.2,816.644491152801
fuso1,fuso,DYNLRB2,693.044243843188
fuso1,fuso,PLCG2,6940.37460116212
fuso1,fuso,FAM92B,619.104810184759
fuso1,fuso,LINC02166,125.807394582999
fuso1,fuso,TEKT1,445.843749223962
fuso1,fuso,LRRC75A,72.8358600217363
fuso1,fuso,DRC3,254.925510076077
fuso1,fuso,B9D1,206.368270061586
fuso1,fuso,AC087393.2,2.20714727338595
fuso1,fuso,LYRM9,34.2107827374822
fuso1,fuso,OMG,722.840732033898
fuso1,fuso,CCL15,254.925510076077
fuso1,fuso,CAVIN1,24.2786200072454
fuso1,fuso,NGFR,20.9678990971665
fuso1,fuso,AC015813.8,24.2786200072454
fuso1,fuso,LPO,3.31072091007892
fuso1,fuso,SMIM5,65.1108445648855
fuso1,fuso,MTCL1,13.2428836403157
fuso1,fuso,DSC3,38.6250772842541
fuso1,fuso,DSG3,15.4500309137016
fuso1,fuso,PARD6G-AS1,78.3537282052012
fuso1,fuso,AC005523.1,16.5536045503946
fuso1,fuso,PEX11G,28.6929145540173
fuso1,fuso,FBXW9,180.986076417648
fuso1,fuso,MISP3,67.3179918382714
fuso1,fuso,CRLF1,32.0036354640963
fuso1,fuso,IL4I1,1.10357363669297
fuso1,fuso,AC010624.1,22.0714727338595
fuso1,fuso,AC010624.5,47.4536663777979
fuso1,fuso,TMEM238,15.4500309137016
fuso1,fuso,AL121899.1,89.3894645721309
fuso1,fuso,SPEF1,219.611153701902
fuso1,fuso,RALY-AS1,32.0036354640963
fuso1,fuso,WFDC6,27.5893409173244
fuso1,fuso,EPPIN,39.7286509209471
fuso1,fuso,C20orf85,2131.00069245413
fuso1,fuso,LKAAEAR1,56.2822554713417
fuso1,fuso,FAM3B,25.3821936439384
fuso1,fuso,UMODL1-AS1,20.9678990971665
fuso1,fuso,RSPH14,68.4215654749644
fuso1,fuso,Z95115.1,19.8643254604735
fuso1,fuso,AC004832.1,101.528774575754
fuso1,fuso,RIBC2,231.750463705525
fuso1,fuso,LINC01589,16.5536045503946
fuso1,fuso,SYCE3,18.7607518237806
fuso1,fuso,FAM104B,192.021812784578
fuso1,fuso,SLC16A2,27.5893409173244
fuso1,fuso,PIH1D3,130.221689129771
fuso1,fuso,AKAP14,460.19020650097
fuso1,fuso,AC244090.1,251.614789165998
fuso2,fuso,C1orf158,56.2361942354775
fuso2,fuso,RCAN3AS,15.8164296287281
fuso2,fuso,ZSCAN20,3.51476213971734
fuso2,fuso,POU3F1,31.6328592574561
fuso2,fuso,FAM183A,666.047425476437
fuso2,fuso,TCTEX1D4,195.069298754313
fuso2,fuso,AL358075.2,17.5738106985867
fuso2,fuso,C1orf87,47.4492888861842
fuso2,fuso,TCTEX1D1,107.200245261379
fuso2,fuso,C1orf141,52.7214320957602
fuso2,fuso,C1orf194,1133.51079005884
fuso2,fuso,PIFO,892.749583488206
fuso2,fuso,TSPAN2,22.8459539081627
fuso2,fuso,LINC01765,45.6919078163255
fuso2,fuso,RIIAD1,173.980725916009
fuso2,fuso,C1orf189,65.0230995847709
fuso2,fuso,AL451085.1,24.6033349780214
fuso2,fuso,PPOX,52.7214320957602
fuso2,fuso,CFAP126,263.607160478801
fuso2,fuso,HSPA6,720.526238642056
fuso2,fuso,ANKRD45,43.9345267464668
fuso2,fuso,APOBEC4,22.8459539081627
fuso2,fuso,NIBAN1,231.974301221345
fuso2,fuso,LINC00467,68.5378617244882
fuso2,fuso,NEK2,19.3311917684454
fuso2,fuso,AC096637.2,22.8459539081627
fuso2,fuso,SPATA17,138.833104518835
fuso2,fuso,CNIH3,26.3607160478801
fuso2,fuso,ACBD3-AS1,114.229769540814
fuso2,fuso,PTRHD1,151.134772007846
fuso2,fuso,FAM166C,14.0590485588694
fuso2,fuso,CCDC121,57.9935753053362
fuso2,fuso,CYP1B1,152.892153077705
fuso2,fuso,C2orf73,84.3542913532163
fuso2,fuso,WDR54,314.571211504702
fuso2,fuso,DNAH6,214.400490522758
fuso2,fuso,TEKT4,57.9935753053362
fuso2,fuso,ECRG4,131.8035802394
fuso2,fuso,NPHP1,277.66620903767
fuso2,fuso,AC104653.1,17.5738106985867
fuso2,fuso,NEB,5.27214320957602
fuso2,fuso,AC013264.1,212.643109452899
fuso2,fuso,AC006994.2,54.4788131656188
fuso2,fuso,CATIP,66.7804806546296
fuso2,fuso,LINC02832,10.544286419152
fuso2,fuso,HDAC4-AS1,22.8459539081627
fuso2,fuso,SRGAP3-AS2,115.987150610672
fuso2,fuso,NDUFAF3,404.197646067495
fuso2,fuso,DNAH12,344.4466896923
fuso2,fuso,SNTN,560.604561284916
fuso2,fuso,AC079848.2,8.78690534929336
fuso2,fuso,CFAP100,84.3542913532163
fuso2,fuso,DZIP1L,100.170720981944
fuso2,fuso,ERICH6-AS1,28.1180971177388
fuso2,fuso,WDR49,117.744531680531
fuso2,fuso,LRRC34,110.715007401096
fuso2,fuso,LINC01014,19.3311917684454
fuso2,fuso,HES1,528.97170202746
fuso2,fuso,LINC02265,17.5738106985867
fuso2,fuso,CFAP299,87.8690534929336
fuso2,fuso,AC098487.1,10.544286419152
fuso2,fuso,NUDT6,24.6033349780214
fuso2,fuso,LINC01091,7.02952427943469
fuso2,fuso,PLK4,12.3016674890107
fuso2,fuso,SPATA4,29.8754781875974
fuso2,fuso,TRIP13,42.1771456766081
fuso2,fuso,CAPSL,449.88955388382
fuso2,fuso,CDC20B,35.1476213971735
fuso2,fuso,PART1,14.0590485588694
fuso2,fuso,CENPK,17.5738106985867
fuso2,fuso,FAM169A,7.02952427943469
fuso2,fuso,ZNF474,47.4492888861842
fuso2,fuso,AC010255.3,14.0590485588694
fuso2,fuso,NME5,212.643109452899
fuso2,fuso,C6orf52,36.9050024670321
fuso2,fuso,AL022068.1,49.2066699560428
fuso2,fuso,LINC00240,47.4492888861842
fuso2,fuso,ZSCAN16-AS1,59.7509563751949
fuso2,fuso,HCG14,7.02952427943469
fuso2,fuso,HSPA1A,4342.48862362078
fuso2,fuso,C6orf226,63.2657185149122
fuso2,fuso,RSPH9,286.453114386964
fuso2,fuso,SPATS1,42.1771456766081
fuso2,fuso,GSTA1,1495.53129044973
fuso2,fuso,IRAK1BP1,47.4492888861842
fuso2,fuso,BACH2,7.02952427943469
fuso2,fuso,FAM229B,458.676459233114
fuso2,fuso,LINC00326,3.51476213971734
fuso2,fuso,ADGB,130.046199169542
fuso2,fuso,AL355312.4,21.0885728383041
fuso2,fuso,DYNLT1,1555.28224682493
fuso2,fuso,AC013470.2,22.8459539081627
fuso2,fuso,PCLO,98.4133399120857
fuso2,fuso,AC002451.1,8.78690534929336
fuso2,fuso,AC105446.1,22.8459539081627
fuso2,fuso,EFCAB10,203.856204103606
fuso2,fuso,IQUB,140.590485588694
fuso2,fuso,AC006333.2,29.8754781875974
fuso2,fuso,PIP,123.016674890107
fuso2,fuso,RARRES2,128.288818099683
fuso2,fuso,PPP1R42,73.8100049340642
fuso2,fuso,AP001207.3,24.6033349780214
fuso2,fuso,BAALC,35.1476213971735
fuso2,fuso,C9orf24,1021.03840158789
fuso2,fuso,FAM166B,65.0230995847709
fuso2,fuso,SPAG8,66.7804806546296
fuso2,fuso,AL353770.4,12.3016674890107
fuso2,fuso,C9orf135,405.955027137353
fuso2,fuso,PSAT1,226.702158011769
fuso2,fuso,MORN5,427.043599975657
fuso2,fuso,SPACA9,149.377390937987
fuso2,fuso,C9orf116,782.034576087109
fuso2,fuso,SFTA1P,8.78690534929336
fuso2,fuso,VIM-AS1,8.78690534929336
fuso2,fuso,SLC16A9,114.229769540814
fuso2,fuso,MRLN,17.5738106985867
fuso2,fuso,ANK3-DT,12.3016674890107
fuso2,fuso,CDK1,15.8164296287281
fuso2,fuso,CABCOCO1,121.259293820248
fuso2,fuso,DYDC2,186.282393405019
fuso2,fuso,ANKRD22,52.7214320957602
fuso2,fuso,INA,33.3902403273148
fuso2,fuso,CASC2,59.7509563751949
fuso2,fuso,CDKN1C,181.010250195443
fuso2,fuso,C11orf16,28.1180971177388
fuso2,fuso,C11orf74,165.193820566715
fuso2,fuso,MAJIN,14.0590485588694
fuso2,fuso,CNIH2,15.8164296287281
fuso2,fuso,KLHL35,7.02952427943469
fuso2,fuso,CCDC81,24.6033349780214
fuso2,fuso,DEUP1,12.3016674890107
fuso2,fuso,C11orf97,203.856204103606
fuso2,fuso,CFAP300,221.430014802193
fuso2,fuso,AP003307.1,19.3311917684454
fuso2,fuso,AP002008.4,12.3016674890107
fuso2,fuso,C11orf88,418.256694626364
fuso2,fuso,PIH1D2,119.50191275039
fuso2,fuso,CCDC153,247.790730850073
fuso2,fuso,SPA17,428.800981045516
fuso2,fuso,TP53AIP1,17.5738106985867
fuso2,fuso,MIR200CHG,91.383815632651
fuso2,fuso,ST8SIA1,8.78690534929336
fuso2,fuso,AC023157.3,59.7509563751949
fuso2,fuso,PRICKLE1,8.78690534929336
fuso2,fuso,AC008035.1,12.3016674890107
fuso2,fuso,CCDC65,151.134772007846
fuso2,fuso,GIHCG,144.105247728411
fuso2,fuso,TSPAN19,203.856204103606
fuso2,fuso,CFAP73,170.465963776291
fuso2,fuso,TEX26,105.44286419152
fuso2,fuso,KCNRG,24.6033349780214
fuso2,fuso,LMO7-AS1,14.0590485588694
fuso2,fuso,AL096870.8,15.8164296287281
fuso2,fuso,LINC02300,26.3607160478801
fuso2,fuso,AL136038.5,40.4197646067495
fuso2,fuso,PPP1R36,26.3607160478801
fuso2,fuso,ACYP1,137.075723448976
fuso2,fuso,FOS,479.765032071418
fuso2,fuso,AL357093.2,404.197646067495
fuso2,fuso,CRIP1,1015.76625837831
fuso2,fuso,LINC02345,22.8459539081627
fuso2,fuso,DNAAF4,226.702158011769
fuso2,fuso,MNS1,340.931927552582
fuso2,fuso,AC027237.3,22.8459539081627
fuso2,fuso,AC023300.2,31.6328592574561
fuso2,fuso,CFAP161,26.3607160478801
fuso2,fuso,WDR93,26.3607160478801
fuso2,fuso,NHLRC4,28.1180971177388
fuso2,fuso,AC108134.4,66.7804806546296
fuso2,fuso,SMIM22,792.578862506261
fuso2,fuso,AC099518.4,14.0590485588694
fuso2,fuso,LINC01571,14.0590485588694
fuso2,fuso,AC007906.2,492.066699560428
fuso2,fuso,DYNLRB2,414.741932486647
fuso2,fuso,PLCG2,4490.10863348891
fuso2,fuso,FAM92B,384.866454299049
fuso2,fuso,LINC02166,77.3247670737816
fuso2,fuso,TEKT1,253.062874059649
fuso2,fuso,LRRC75A,35.1476213971735
fuso2,fuso,DRC3,110.715007401096
fuso2,fuso,B9D1,100.170720981944
fuso2,fuso,AC087393.2,0
fuso2,fuso,LYRM9,22.8459539081627
fuso2,fuso,OMG,309.299068295126
fuso2,fuso,CCL15,121.259293820248
fuso2,fuso,CAVIN1,40.4197646067495
fuso2,fuso,NGFR,49.2066699560428
fuso2,fuso,AC015813.8,5.27214320957602
fuso2,fuso,LPO,3.51476213971734
fuso2,fuso,SMIM5,52.7214320957602
fuso2,fuso,MTCL1,15.8164296287281
fuso2,fuso,DSC3,45.6919078163255
fuso2,fuso,DSG3,38.6623835368908
fuso2,fuso,PARD6G-AS1,70.2952427943469
fuso2,fuso,AC005523.1,10.544286419152
fuso2,fuso,PEX11G,19.3311917684454
fuso2,fuso,FBXW9,87.8690534929336
fuso2,fuso,MISP3,75.5673860039229
fuso2,fuso,CRLF1,38.6623835368908
fuso2,fuso,IL4I1,10.544286419152
fuso2,fuso,AC010624.1,7.02952427943469
fuso2,fuso,AC010624.5,8.78690534929336
fuso2,fuso,TMEM238,45.6919078163255
fuso2,fuso,AL121899.1,50.9640510259015
fuso2,fuso,SPEF1,119.50191275039
fuso2,fuso,RALY-AS1,22.8459539081627
fuso2,fuso,WFDC6,8.78690534929336
fuso2,fuso,EPPIN,21.0885728383041
fuso2,fuso,C20orf85,1133.51079005884
fuso2,fuso,LKAAEAR1,28.1180971177388
fuso2,fuso,FAM3B,10.544286419152
fuso2,fuso,UMODL1-AS1,10.544286419152
fuso2,fuso,RSPH14,26.3607160478801
fuso2,fuso,Z95115.1,14.0590485588694
fuso2,fuso,AC004832.1,45.6919078163255
fuso2,fuso,RIBC2,140.590485588694
fuso2,fuso,LINC01589,28.1180971177388
fuso2,fuso,SYCE3,10.544286419152
fuso2,fuso,FAM104B,114.229769540814
fuso2,fuso,SLC16A2,22.8459539081627
fuso2,fuso,PIH1D3,77.3247670737816
fuso2,fuso,AKAP14,249.548111919932
fuso2,fuso,AC244090.1,107.200245261379
fuso3,fuso,C1orf158,83.180148646457
fuso3,fuso,RCAN3AS,33.6567075448092
fuso3,fuso,ZSCAN20,6.73134150896184
fuso3,fuso,POU3F1,14.9051133412726
fuso3,fuso,FAM183A,1392.42607213954
fuso3,fuso,TCTEX1D4,281.273913053048
fuso3,fuso,AL358075.2,19.7132144191025
fuso3,fuso,C1orf87,68.2750353051844
fuso3,fuso,TCTEX1D1,182.707840957536
fuso3,fuso,C1orf141,82.6993385386741
fuso3,fuso,C1orf194,2348.27656641212
fuso3,fuso,PIFO,1611.1946711808
fuso3,fuso,TSPAN2,29.3294165747623
fuso3,fuso,LINC01765,86.065009293155
fuso3,fuso,RIIAD1,441.383678944784
fuso3,fuso,C1orf189,111.547945005653
fuso3,fuso,AL451085.1,13.4626830179237
fuso3,fuso,PPOX,133.184399855888
fuso3,fuso,CFAP126,422.632084741247
fuso3,fuso,HSPA6,927.482697913385
fuso3,fuso,ANKRD45,60.5820735806566
fuso3,fuso,APOBEC4,29.8102266825453
fuso3,fuso,NIBAN1,162.994626538433
fuso3,fuso,LINC00467,131.261159424756
fuso3,fuso,NEK2,11.0586324790087
fuso3,fuso,AC096637.2,40.868859161554
fuso3,fuso,SPATA17,239.924243783711
fuso3,fuso,CNIH3,54.8123522872607
fuso3,fuso,ACBD3-AS1,251.463686370503
fuso3,fuso,PTRHD1,251.463686370503
fuso3,fuso,FAM166C,17.7899739879706
fuso3,fuso,CCDC121,36.5415681915071
fuso3,fuso,CYP1B1,146.647082873812
fuso3,fuso,C2orf73,161.552196215084
fuso3,fuso,WDR54,576.491319231803
fuso3,fuso,DNAH6,194.247283544327
fuso3,fuso,TEKT4,84.622578969806
fuso3,fuso,ECRG4,438.498818298086
fuso3,fuso,NPHP1,362.530821268373
fuso3,fuso,AC104653.1,23.5596952813664
fuso3,fuso,NEB,4.80810107782989
fuso3,fuso,AC013264.1,457.731222609405
fuso3,fuso,AC006994.2,45.1961501316009
fuso3,fuso,CATIP,87.026629508721
fuso3,fuso,LINC02832,16.8283537724046
fuso3,fuso,HDAC4-AS1,33.1758974370262
fuso3,fuso,SRGAP3-AS2,193.285663328761
fuso3,fuso,NDUFAF3,510.620334465534
fuso3,fuso,DNAH12,346.183277603752
fuso3,fuso,SNTN,1005.85474548201
fuso3,fuso,AC079848.2,8.6545819400938
fuso3,fuso,CFAP100,92.3155406943338
fuso3,fuso,DZIP1L,72.6023262752313
fuso3,fuso,ERICH6-AS1,83.180148646457
fuso3,fuso,WDR49,84.141768862023
fuso3,fuso,LRRC34,104.816603496692
fuso3,fuso,LINC01014,32.2142772214602
fuso3,fuso,HES1,623.610709794536
fuso3,fuso,LINC02265,32.2142772214602
fuso3,fuso,CFAP299,167.802727616263
fuso3,fuso,AC098487.1,37.0223782992901
fuso3,fuso,NUDT6,26.9253660358474
fuso3,fuso,LINC01091,12.5010628023577
fuso3,fuso,PLK4,2.88486064669793
fuso3,fuso,SPATA4,70.1982757363163
fuso3,fuso,TRIP13,75.4871869219292
fuso3,fuso,CAPSL,889.979509506312
fuso3,fuso,CDC20B,12.5010628023577
fuso3,fuso,PART1,25.0021256047154
fuso3,fuso,CENPK,35.5799479759412
fuso3,fuso,FAM169A,19.7132144191025
fuso3,fuso,ZNF474,40.388049053771
fuso3,fuso,AC010255.3,19.2324043113195
fuso3,fuso,NME5,456.769602393839
fuso3,fuso,C6orf52,114.913615760134
fuso3,fuso,AL022068.1,82.2185284308911
fuso3,fuso,LINC00240,87.9882497242869
fuso3,fuso,ZSCAN16-AS1,80.7760981075421
fuso3,fuso,HCG14,17.7899739879706
fuso3,fuso,HSPA1A,6701.5312822793
fuso3,fuso,C6orf226,76.4488071374952
fuso3,fuso,RSPH9,575.529699016237
fuso3,fuso,SPATS1,32.2142772214602
fuso3,fuso,GSTA1,2269.90451884349
fuso3,fuso,IRAK1BP1,41.83047937712
fuso3,fuso,BACH2,14.9051133412726
fuso3,fuso,FAM229B,1118.84512081101
fuso3,fuso,LINC00326,19.2324043113195
fuso3,fuso,ADGB,116.836856191266
fuso3,fuso,AL355312.4,22.5980750658005
fuso3,fuso,DYNLT1,3471.92978830096
fuso3,fuso,AC013470.2,22.1172649580175
fuso3,fuso,PCLO,70.1982757363163
fuso3,fuso,AC002451.1,10.5778223712258
fuso3,fuso,AC105446.1,52.4083017483458
fuso3,fuso,EFCAB10,306.756848765547
fuso3,fuso,IQUB,162.033006322867
fuso3,fuso,AC006333.2,40.388049053771
fuso3,fuso,PIP,408.207781507757
fuso3,fuso,RARRES2,381.763225579693
fuso3,fuso,PPP1R42,198.093764406591
fuso3,fuso,AP001207.3,43.753719808252
fuso3,fuso,BAALC,80.2952879997591
fuso3,fuso,C9orf24,2317.98552962179
fuso3,fuso,FAM166B,152.416804167207
fuso3,fuso,SPAG8,106.739843927823
fuso3,fuso,AL353770.4,17.7899739879706
fuso3,fuso,C9orf135,1145.77048684686
fuso3,fuso,PSAT1,211.075637316732
fuso3,fuso,MORN5,806.799360859855
fuso3,fuso,SPACA9,248.098015616022
fuso3,fuso,C9orf116,1443.39194356453
fuso3,fuso,SFTA1P,12.0202526945747
fuso3,fuso,VIM-AS1,26.9253660358474
fuso3,fuso,SLC16A9,66.8326049818354
fuso3,fuso,MRLN,69.7174656285334
fuso3,fuso,ANK3-DT,12.5010628023577
fuso3,fuso,CDK1,11.0586324790087
fuso3,fuso,CABCOCO1,229.346421412486
fuso3,fuso,DYDC2,329.354923831347
fuso3,fuso,ANKRD22,38.4648086226391
fuso3,fuso,INA,35.0991378681582
fuso3,fuso,CASC2,61.5436937962225
fuso3,fuso,CDKN1C,245.693965077107
fuso3,fuso,C11orf16,58.1780230417416
fuso3,fuso,C11orf74,350.029758466016
fuso3,fuso,MAJIN,14.4243032334897
fuso3,fuso,CNIH2,31.2526570058943
fuso3,fuso,KLHL35,1.44243032334897
fuso3,fuso,CCDC81,22.5980750658005
fuso3,fuso,DEUP1,25.4829357124984
fuso3,fuso,C11orf97,411.573452262238
fuso3,fuso,CFAP300,420.228034202332
fuso3,fuso,AP003307.1,17.3091638801876
fuso3,fuso,AP002008.4,17.7899739879706
fuso3,fuso,C11orf88,893.825990368576
fuso3,fuso,PIH1D2,151.455183951641
fuso3,fuso,CCDC153,489.464689723082
fuso3,fuso,SPA17,843.340929051362
fuso3,fuso,TP53AIP1,34.1375176525922
fuso3,fuso,MIR200CHG,99.5276923110787
fuso3,fuso,ST8SIA1,21.6364548502345
fuso3,fuso,AC023157.3,33.6567075448092
fuso3,fuso,PRICKLE1,16.3475436646216
fuso3,fuso,AC008035.1,27.8869862514133
fuso3,fuso,CCDC65,163.475436646216
fuso3,fuso,GIHCG,238.481813460362
fuso3,fuso,TSPAN19,527.448688237939
fuso3,fuso,CFAP73,324.546822753517
fuso3,fuso,TEX26,216.364548502345
